gene_id	median_absolute_deviation
26279	232.40956198829525
23587	232.39455981994993
252969	232.38214813207776
286133	232.35544249242503
29903	232.2789468372599
201799	232.22794410255435
2583	232.20444126802448
257194	232.10674761315428
9532	232.10206414783016
126731	232.0662243492259
26512	232.0324294983639
25979	231.9935916149158
122622	231.96938496306913
4332	231.96034361451245
29967	231.8544044185542
2252	231.84884601243434
3141	231.7548906338222
5261	231.72597102389278
115677	231.70360630673107
27042	231.64040787261789
25923	231.5210526790509
92335	231.45007256534953
283337	231.44010450983285
8930	231.4251610988334
146923	231.30901090323883
83595	231.30884443821782
57526	231.27534221682907
55696	231.25198697708373
55572	231.21360531494133
404093	231.17797040115735
55626	231.132569336806
7840	231.12445371508892
55795	231.07993380048111
644815	231.02752213666872
25776	230.95711036716352
79899	230.87028093882947
10170	230.833526536808
1819	230.7917384535921
2151	230.7703042413392
8927	230.64700690913529
8799	230.61841319840028
2055	230.5520734113726
7629	230.484168982204
100113407	230.4567274690022
5134	230.4112674283339
83876	230.2603773648246
140459	230.26027381483473
84971	230.07960266403046
54496	230.06995429393734
51030	230.06032832259845
26152	230.03501488024307
134430	229.95218954462243
8915	229.95047071919933
387921	229.86630979332895
6198	229.81264999873386
10206	229.79170841572576
729540	229.687866028129
285268	229.68721319269468
84284	229.64766283508905
27342	229.56544531557765
788	229.55290367239505
5423	229.54211901208055
83787	229.53469257525938
153562	229.53362761004624
863	229.4821331412987
23443	229.4622753090898
51263	229.4434130493637
111	229.40005603991295
8398	229.34008887484177
11108	229.2902047587453
343	229.28704294076357
145270	229.2673358167822
79089	229.22101380107713
79895	229.19667086241475
272	229.1869405939287
4817	229.17705984156518
6456	229.13669677047235
55284	229.13381416506553
256302	229.09572077350384
5210	229.04108303439867
23283	229.00344180902587
5526	228.92693604433114
25854	228.84877492628144
8318	228.82339251280854
5429	228.79760878560955
8431	228.79415870552717
29079	228.70187290526823
26207	228.69124371178478
1801	228.6765542389783
148479	228.6327339993149
1774	228.59655084837078
79867	228.52391596765028
129607	228.4922391843535
9409	228.42949619588276
11020	228.41514376795112
65084	228.40344213629857
116842	228.39926683813275
124454	228.38906736688583
65249	228.33635316362262
54968	228.2875779519348
5544	228.218005279309
9595	228.18571195824651
3083	228.16589271230472
4216	228.0948338120111
131034	227.9984200410369
54799	227.95655576266017
8629	227.95504773561598
51528	227.88962605393039
51444	227.73896476137233
89845	227.73624855182837
11277	227.70345765105304
90874	227.5830122533943
55534	227.5121798411025
55367	227.48343025706774
3145	227.3803315343069
1609	227.37584258842944
51517	227.23007219472123
5700	227.1976900275544
57589	227.18323141271134
51375	227.1451096383657
55055	227.093982460856
6098	227.00503617835724
275	226.9635278726379
285367	226.95785601714908
94101	226.93762624011785
3590	226.8522154231368
132720	226.8327319171261
9191	226.81706173940674
29993	226.7979878211638
8458	226.784657757764
9541	226.7301438088927
283489	226.70995173233598
1404	226.70206931964813
147645	226.6350509586062
55218	226.59275662981202
399664	226.56095619773814
55847	226.55687998371042
55003	226.54920808764913
51338	226.5301117670471
5238	226.52080011757695
253190	226.45424418732102
64859	226.4532232035173
889	226.39773550347496
129807	226.3432702733628
8277	226.33974205824447
93643	226.3322728694032
79183	226.2993613869891
11334	226.2836468643404
253012	226.2759107946794
7434	226.22236811217414
130367	226.13788851813658
55007	226.09737542225824
51684	226.08969090571676
56339	226.07567444967415
10254	226.0569285433838
54868	225.98550613031557
5896	225.9297613669029
26091	225.89278873127122
56913	225.87797911662818
51193	225.8058273811181
3215	225.80517639864127
124491	225.73600252110623
51574	225.73392039816827
78986	225.6733259716529
50515	225.6520559583609
90338	225.63240813696737
79777	225.62581213204572
1838	225.59472899317413
339231	225.42995112335032
57646	225.36779918921692
4234	225.32910914075364
90525	225.3159182555287
160428	225.23045376085662
11169	225.19060819544882
23138	225.160527495538
51496	225.1142455478371
26128	225.10692530497664
22841	225.06611243747213
404672	224.85382298755707
26052	224.84310719488613
26009	224.7833035225599
286336	224.73484677676277
131408	224.67455770240966
10110	224.5759987378622
81532	224.4929831924434
54905	224.45811119503477
7136	224.45559756713396
116039	224.43834975695154
29844	224.4351841352681
64919	224.39012720989982
4355	224.29440492272622
9463	224.27115028020557
138716	224.19522545160046
79852	224.13155579819033
4440	224.09197560663932
657	224.08065018865457
80169	224.06640631666545
283871	224.06417697454373
79411	223.95363899203983
83461	223.84059619930264
80755	223.81274967757045
55035	223.79844455534126
6018	223.7960227978601
132	223.7478723567111
123803	223.67414383224465
57109	223.63982056460495
9730	223.60395793571473
80019	223.5664805092633
54536	223.47217662319196
51318	223.4346426507101
25807	223.42702603637187
3695	223.39620410937715
92181	223.36118286219823
51535	223.2434323906062
339983	223.23282456266554
115265	223.17455890502154
57539	223.16810566850867
150372	223.14070801985795
124641	223.04283604979977
26519	223.0181515693466
84102	222.93021776648854
51204	222.8523338602241
5875	222.83845872595722
3931	222.7813454419993
83746	222.75388098062308
23016	222.73929794014938
4242	222.7158453201024
56938	222.70115796346954
6683	222.5721500317968
55322	222.55101497901217
126695	222.5334527911231
54938	222.4659215790987
5529	222.38661624628435
85460	222.37454165870435
23556	222.3168989619755
57700	222.29427980561877
56052	222.26996310628786
55308	222.12537722095743
29988	222.11975440488234
64745	222.1121978298374
51542	222.02402681109007
400961	221.99858854212565
55909	221.9810588150782
53354	221.97758975053566
55908	221.92236137107602
55351	221.8637648035878
93134	221.86236873891002
29985	221.86185704923537
8479	221.81855488963163
1263	221.77967668919692
5334	221.76799786673377
84080	221.75091937684567
57489	221.74154727543018
163859	221.67976311470343
130132	221.64574317853342
84552	221.58514531274213
79184	221.56843871714065
2342	221.53391391396295
65080	221.4980385616303
284403	221.48362713058037
126129	221.46200840879294
152926	221.4386745685603
79627	221.43311642487498
43849	221.4099596479026
283652	221.35820865802356
26953	221.2673456588873
374403	221.2667333644917
84058	221.26362223428615
80153	221.2532517390451
55014	221.2094776060131
3748	221.1906196525659
9585	221.18062573462356
124637	221.16493196329617
64864	221.1198982054114
55257	221.11403494508124
81562	221.1120702827467
23403	221.0272741742326
5101	221.0252139419758
65258	220.9578313446818
8547	220.92041014647452
22925	220.81130752463807
7535	220.794834600894
90203	220.69816492349005
81501	220.62472676526178
9117	220.61206499017126
254225	220.59497667082846
23355	220.54063187341754
55239	220.51474964173616
81558	220.44198221832653
28989	220.4103822354336
7743	220.3958082852411
23086	220.37526961972227
55101	220.2994903667349
123016	220.23296721889994
113444	220.22354920938884
83594	220.1988707468827
151195	220.14950456553203
10234	220.13318641242546
23090	220.13082635745604
64343	220.11528373778904
22895	220.10223261080378
64333	220.09722534490678
2953	220.06984433338
117	220.02706363120515
116071	220.0269675588092
3660	219.9682159615892
10322	219.9077366447773
64768	219.8770053180826
7644	219.7737724405714
11275	219.72730123489947
79643	219.63123978080037
339229	219.59879904110187
5581	219.5883616941527
153222	219.58581042567386
9760	219.5477111934555
6491	219.50850477632466
51098	219.47575359235208
51700	219.43762702975908
85444	219.43658702362677
116841	219.40394810976102
2551	219.30777444856358
284129	219.26156619802245
147991	219.19016984012563
388692	219.10712292548362
22824	219.09102124356568
10578	219.0223011808299
84959	218.97638198619487
23261	218.96707954456141
10845	218.84409530203382
390916	218.79793175444973
54103	218.75396723010857
4846	218.7509091527417
7594	218.73462802940085
23649	218.636269896663
55254	218.56956731173315
4613	218.5274302564297
1486	218.5130098529703
5433	218.38165582483938
80143	218.35279772892628
8028	218.30598300889773
79923	218.28757730391084
51185	218.2261887385552
10910	218.13901329035943
2322	218.13056380845623
79668	218.0908881014935
9553	218.08930594106357
64793	218.02639481634537
168537	218.0163141666902
317	217.941937352879
9533	217.93899802879022
1124	217.9330295654985
145741	217.8553418014053
10039	217.85071906067705
132160	217.84840814328874
81608	217.7124710666963
10966	217.68505253069964
219790	217.6495778958547
11184	217.60535891091845
54468	217.59604563592822
284434	217.57302080909093
10300	217.48649801339775
126382	217.39128941484796
54810	217.32932840199885
54987	217.279742322078
55857	217.21796950743322
55057	217.12645101358459
60684	217.0736916859916
9605	217.0260793150756
53371	216.9776413093242
2134	216.89977001171303
610	216.82455874451892
5051	216.76694161882364
10260	216.758939662548
119559	216.74969886879524
10559	216.68921207053185
84869	216.66762249022688
222236	216.65526076687547
4139	216.64387165150998
28992	216.6083756297101
492311	216.59215375985588
23155	216.56401987190193
92667	216.47064599413315
3299	216.4700875441052
55745	216.4616819444129
5806	216.44271632195083
55559	216.42752068309204
79621	216.35613128563017
115752	216.3217081774241
168455	216.3023038911836
54931	216.2797954619466
23395	216.25926228558512
55635	216.21782353322246
84268	216.18284158898825
538	216.16341721543813
55287	216.1134758728247
122809	216.10059837670028
7125	216.03888648778295
25917	216.03866023345168
23632	216.02900241183647
57545	215.97388043456615
285203	215.94913154603952
29966	215.91073080989028
81034	215.87222277324165
118881	215.86033791935935
1945	215.83936419125232
23597	215.8352940878772
148113	215.79541500608
64581	215.72768402799827
8575	215.71719601297278
79991	215.6494347729507
57565	215.61335368603807
223117	215.6064088271095
839	215.4679588924257
54801	215.46015330436416
80789	215.43599951185487
79774	215.3967232190222
25766	215.32573045096294
51804	215.32413098759926
7405	215.30265465178826
2894	215.29771713691866
51226	215.25529192442664
7424	215.247623111868
55718	215.24347398502067
317749	215.23641887484226
8564	215.20568454448846
64852	215.1943660534221
441376	215.12813924822203
10651	215.0809506458838
200030	214.96809154102152
254427	214.95783680104924
80764	214.8813282045792
53944	214.87980853107123
140733	214.87734236344036
124540	214.7893069361976
493856	214.6792571880282
10243	214.66850045935544
79050	214.60287332802992
5959	214.56677500954117
5290	214.52241218220334
79897	214.44325343630774
22868	214.41813884446617
84340	214.408882815399
201161	214.40724231272475
6618	214.32836705442347
54361	214.3215238468539
84461	214.31110259779197
80321	214.24392090184116
284	214.18840642162797
55837	214.17653818765993
4166	214.17575479257906
151126	214.02643037941112
9675	213.86079992926975
25934	213.80370334195587
129285	213.77181890162527
80131	213.74835113654916
84895	213.72358430864074
7481	213.66412241695744
51339	213.66024531005326
8228	213.60548951631898
51009	213.5710781464394
9754	213.43514778279925
6401	213.42811407476117
222229	213.41313354908743
4798	213.4040137671465
51360	213.36215741065666
9148	213.30519105423934
11201	213.19710881475928
26297	213.14363968549696
81556	213.13473410286275
26289	213.06324474065553
43	213.06296430419107
22911	213.05914147237567
367	213.00376120098878
285343	212.94438115344602
64777	212.89970516670405
84246	212.74806239983388
58189	212.70505705998457
9294	212.6683900231127
441518	212.64391028003217
53349	212.62900641676413
57795	212.59298428678335
131118	212.56780779377354
126433	212.5622559167435
22915	212.5395810748274
54881	212.5216817840056
1877	212.41378150091342
11056	212.36057001440184
197258	212.35909706649187
255877	212.3494032971776
64708	212.31943849441623
594	212.15144930302947
348995	212.1429782033215
56848	212.0880844656527
81790	212.01983032227557
140862	212.0180615438047
4801	211.96338757019944
64963	211.87605703987427
1101	211.85407235369007
130340	211.69058704998122
8517	211.6662376441951
8293	211.61205119101078
25901	211.59557827588188
7200	211.525127444743
7559	211.52219918184815
246721	211.51533150630505
51138	211.50929459405552
23583	211.40743388087824
3569	211.3513715999978
9369	211.34680514538067
4810	211.33653651383975
222584	211.2337015227309
23335	211.1930862134211
90060	211.18761984890148
84676	211.11244524115028
55277	211.043714061957
388753	211.01469130087716
55615	211.0078355616722
51143	211.00020777801817
320	210.8950823695965
136647	210.7202102004103
4488	210.69281988715662
79009	210.68012745396587
10714	210.62603178729574
27175	210.55724466473666
57161	210.5147044750238
340273	210.30787722703545
56912	210.24495661658688
8050	210.16860026938284
374986	210.1684404689736
54537	210.14904539488722
5069	210.10136991966726
4335	210.0112766253449
137492	209.94784630056134
60558	209.7235391118456
126119	209.71665087843576
5395	209.71645204517367
57512	209.647728367122
79958	209.6266081720703
2710	209.62475332651306
79954	209.62064442500315
63895	209.61221937408263
23424	209.40455042147866
7347	209.39137914089542
1861	209.3801204214872
10533	209.31803015956163
8892	209.30821995771342
81576	209.24855094875397
353274	209.24719337726413
56925	209.22445500910527
5481	209.21531544608246
400966	209.20868299282859
253982	209.11431322364118
128977	209.1073011475922
9166	209.092912440322
54487	209.0368696321088
118980	208.98269808310985
8027	208.88971629248746
23315	208.8386470149539
64840	208.7595778350096
23074	208.74761872750378
80326	208.68941123921513
4689	208.65263678840975
26005	208.64756650897118
29105	208.591113351371
85449	208.52153648388136
29760	208.51273171272052
3204	208.44687435553175
11120	208.3370352304362
10846	208.28280163880027
10125	208.25179112255367
9050	208.2101127350952
9658	208.19371073938947
7130	207.96759468054708
1371	207.9636751002872
54529	207.95013012300674
2902	207.93728821430872
139231	207.9258055817764
9577	207.91260995917577
51118	207.9091929097401
868	207.88311711175
266812	207.87976588591928
4882	207.8787498474167
26039	207.842794634215
57620	207.81975084175906
154467	207.7553324539069
23473	207.72338076444024
27071	207.66421417404982
83596	207.63804181965915
29881	207.50501975483033
144402	207.42851534573845
2790	207.42797756022682
10046	207.24111350936803
28234	207.1883536590404
26015	207.14822076693414
8972	207.13931640964313
5923	207.09200933765368
728642	206.98961426573496
57188	206.98796113211765
2963	206.9165866984844
57616	206.90238304978453
51093	206.8863751157002
55331	206.836646292088
84844	206.767625158698
23357	206.7309440721721
84279	206.68856075027512
116154	206.64350667777126
29071	206.6313696921062
54769	206.63053641458856
57461	206.6263322740399
127733	206.54428019677144
5422	206.39579239098697
695	206.38372385854245
1870	206.37506668674848
56945	206.37002472630752
2189	206.34225842123524
64429	206.3247697501396
84273	206.30275100607338
56931	206.19292789760004
9330	206.1895546186034
1390	206.14335922782504
4300	206.0760419179812
5926	206.00526887537117
85352	205.90643125273337
4647	205.82768530458446
3316	205.8012389866988
79575	205.68822798414257
84254	205.6794813625086
3612	205.65426369584122
285672	205.62564408309106
23557	205.61827495482368
84265	205.6051106415833
130733	205.5902302932712
55743	205.50170890680266
51385	205.4350897087337
10500	205.34891662790307
84946	205.34408163105837
909	205.34048513372488
9755	205.32362687971306
56603	205.27532950199068
222553	205.09923098808244
57505	205.07776440140896
7325	204.93956831526444
1762	204.75502758787374
221830	204.7284597286266
11068	204.66771472494412
253959	204.6630172467068
127018	204.59719162137498
5271	204.37264320674225
7690	204.33321260028242
6737	204.3315197580428
347730	204.21518067200319
5636	204.2047820465698
54617	204.1969367315517
391356	204.18818562020175
7098	204.17093185773342
6092	204.13648174955188
8774	204.13607700281716
154881	204.01435148566642
5810	203.95011778637135
7380	203.87772474045914
6943	203.8282511390013
124402	203.82029653369526
57722	203.80240235657735
6120	203.73838733647113
114881	203.70951765561736
56106	203.65752818190592
57719	203.62703682471735
83732	203.62517511451367
10286	203.58932774426168
2057	203.54702202547134
8111	203.52009776976456
9899	203.4974856683118
8605	203.49572151690614
55706	203.47951175030056
10225	203.47214944484898
84936	203.27537332409827
29954	203.2281733077809
3987	203.20031594128037
51011	203.18863539139844
7517	203.14593687587774
762	203.1333576859471
340706	203.11285949732152
79872	202.98552165281717
79056	202.88924582785228
84280	202.8353531244332
55432	202.7782538059186
83989	202.72934829898847
4921	202.66458512271
27348	202.66421581414932
493753	202.56506969595796
91862	202.54679671778257
10736	202.54346140998558
91703	202.4788873471019
3455	202.36311703305682
10005	202.35929533088742
9412	202.30546504615063
84298	202.25229372281254
8867	202.23865187447794
256987	202.22973749064852
23592	202.21030424339477
339324	202.17885898177798
5864	202.08168950904746
286256	202.05846643706704
54816	202.05445186205023
401494	202.03972444786075
1511	201.98262254528024
51077	201.97725810850022
285966	201.9425761601355
55646	201.93511401673143
51157	201.91233010702211
79930	201.85953676235664
152404	201.84156869679512
201292	201.82151080553254
55744	201.7565035392176
25852	201.7410251905931
348654	201.69920522336244
128346	201.68635681753776
7019	201.6748564552102
80018	201.53633714258288
5356	201.52646732330606
58494	201.49154575604058
79829	201.47182735352297
55109	201.46269536873496
10156	201.4323126227077
91227	201.3507256359029
56101	201.24800121819192
23528	201.23861008133807
51605	201.18165492548223
22899	201.1275523243514
27429	201.10699862524356
1740	201.0761473429096
205251	201.02671380909678
245973	200.98379698639454
2852	200.9739505190575
387496	200.96265014378346
84708	200.95374336711257
27315	200.92665602404008
29960	200.85278072467378
150368	200.81803368390771
3755	200.75044807570794
8604	200.73656171651479
1521	200.7200845410828
651	200.67914765557478
389072	200.56729812759386
57827	200.5316523780887
284184	200.32754452214277
84928	200.27352748455806
9814	200.26755662212398
28960	200.19737283938022
56169	200.19419631369368
57679	199.94956243969813
7780	199.93125071591493
1998	199.9242051641881
149466	199.91063176340424
6674	199.9102586762094
222223	199.8945412964751
25832	199.88271900462624
10671	199.784696342248
8453	199.77126695359064
25936	199.75507261195116
25801	199.7519549766626
4931	199.6868958827102
6804	199.68448804906657
51455	199.65780444026933
84282	199.63079292002953
113828	199.62838487831917
92949	199.61039950845733
9855	199.60229687371643
56902	199.54127114280234
84967	199.45745589501763
91894	199.4448942782456
7760	199.44257473059022
10813	199.43322060837403
24145	199.3971035947837
4974	199.3855462937999
51547	199.3820225071486
64926	199.34879199533339
10465	199.34427570718137
30817	199.32887359565464
7923	199.32027888072915
23354	199.31937178774618
283377	199.28427959878772
89790	199.28242527099513
7593	199.24933614867615
11173	199.01152095599977
344558	199.00014628331098
54954	198.96867203154108
175	198.95380168403508
7013	198.93938321468892
9825	198.91492071567728
57695	198.9132020164087
22909	198.8947246343269
6314	198.8322426091248
202243	198.73125727200014
10126	198.69480760319664
2213	198.6066846789533
283464	198.56860033397192
1719	198.52083004140937
54210	198.40947397066503
157310	198.39677559737382
120939	198.36489560338214
283106	198.32945197982815
440503	198.28599721142334
23411	198.22491266922802
1879	198.2066573496929
90417	198.19745781981428
53918	198.12987928809352
116068	198.09257167798785
90799	198.0573922600906
7291	197.9948406509616
10617	197.97144359705945
343990	197.96539637302962
116225	197.9542982759262
285148	197.9190788638328
22850	197.86748995912882
26167	197.7990349326131
53353	197.75732765193263
146198	197.75282441253955
81577	197.73913069678477
747	197.70255934099092
51364	197.69764889829162
57456	197.62549158129164
55716	197.61494258585344
84272	197.61105392699378
51231	197.58303921397706
4916	197.49882119445283
643836	197.49785188618537
51442	197.49432815816752
6996	197.49325224176863
147339	197.46952453778857
23504	197.40350618863488
27233	197.39419851516814
2882	197.36621681341245
597	197.36599208027545
6324	197.34222284668576
57728	197.33877815360282
348093	197.30682360215218
9489	197.19736118310908
10655	196.9202819032142
57325	196.79852020963335
93	196.74790776869943
221710	196.73716377161668
163590	196.65618348996782
3601	196.65500959251676
8515	196.6346125061981
4236	196.55131684101886
92399	196.51029530508006
8226	196.49321124091645
1491	196.48881583792195
207063	196.45812725896258
51665	196.44206822940492
166968	196.37145060013827
2494	196.35750221929223
9278	196.35081481370983
10371	196.31482737482864
84933	196.29469499113384
7444	196.25289834098234
10435	196.25271992619176
80199	196.18927474895213
84498	196.1828225673885
134111	196.07535202342547
55216	196.06230026395676
26270	195.89916353281885
51205	195.8842372158062
345778	195.79053909859982
2965	195.6738852252827
11269	195.63055591915008
55759	195.60988075857253
9655	195.60917216763755
51499	195.5491374044946
64788	195.51437324988603
83707	195.50187016260435
140739	195.49281490226
6882	195.46752855731205
4883	195.45008489839915
10282	195.32077878181948
22823	195.29819811227793
6885	195.24751636390906
64750	195.24563654145035
90637	195.15990164697027
317781	195.134196554741
85463	195.12799143073772
84223	194.9940861097269
84319	194.97163903824304
9068	194.96778277203788
79132	194.9139734732938
51131	194.85207467069614
220064	194.8202914969418
1230	194.78957734898
55190	194.78162980880617
84245	194.69852850146188
84674	194.69127820995993
6579	194.652751399532
54802	194.64823773378276
375387	194.63461777486748
9501	194.6333812164663
23308	194.62645227966496
144363	194.563577186376
23210	194.54716708038956
112755	194.5050935043644
84334	194.49995659364976
283349	194.49689850776815
387680	194.48002051818082
114815	194.42043727321752
79629	194.27449492450344
23493	194.2170274991314
11022	194.2138347250505
638	194.186835235081
113802	194.00293963998317
8089	193.99564098037735
81545	193.97769892004746
4157	193.96735137468565
79595	193.95455156427244
90678	193.93381816253753
93183	193.91045813041742
2357	193.82966298249144
6788	193.8074611538987
60492	193.67009500887406
129138	193.63842379705017
585	193.48200132531528
5049	193.41178649830093
222663	193.35953933276124
84709	193.32638635615245
123169	193.30957820710313
83468	193.3057948159493
10171	193.18515814369124
55802	193.14361189698542
8576	193.1125793773547
27345	193.1026275907949
1880	193.07815009176448
8856	193.06613262699395
120114	192.97349482162062
80184	192.9485072367957
55916	192.91744456021092
7786	192.807085508252
79583	192.79583601342898
10042	192.75923894997356
26330	192.73189144246865
121441	192.7202635733694
7745	192.71486470557352
9657	192.69897698687606
55013	192.69356301697522
497190	192.69179162185603
80219	192.47999855559692
84081	192.42940807826605
23007	192.37598814653126
92400	192.2755221181448
124930	192.23140270510405
5189	192.22627264965755
144193	192.2175559534554
90333	192.1604961873363
5027	192.13212582668604
136227	192.08109087686267
8834	191.99543455236403
162494	191.95065343277912
399	191.94412420914423
79947	191.8678836102642
79658	191.82199583434374
55325	191.73503260492257
53342	191.72632581047853
91137	191.5395660604824
83444	191.49547455542313
11165	191.48157774279684
252995	191.46003635621156
158158	191.41189948351968
55034	191.37205896225902
326624	191.35337467239125
4292	191.3272009654123
27040	191.29602535866647
92002	191.29535741276496
23228	191.17395374368172
83661	191.11843551848884
26164	191.11664271659131
51192	191.0923527090156
79412	191.0653960949462
66000	190.96871054347721
956	190.9442272262067
51490	190.94080873653596
28952	190.84858469738035
84986	190.78367458127917
375061	190.78343900246895
6039	190.78290407371836
8530	190.77628928391235
23456	190.69062401855075
55435	190.6854147905064
253558	190.6429533217536
79694	190.5550679030161
10285	190.52443943406524
6901	190.50649039513797
80704	190.47592037925824
7643	190.43884187321925
51651	190.37770235384136
79781	190.3327575459576
30834	190.30355660411735
10385	190.2921812159094
8120	190.2846478358217
143686	190.1733098250556
22897	190.16275323789205
116362	190.03900017716433
22881	190.00394449389017
54891	189.95901833384985
285195	189.94525617708854
27107	189.93413450124893
8548	189.9216068406635
23149	189.91955695541563
1796	189.8351336007188
969	189.6860673960246
7782	189.67333103160942
10179	189.63713826045236
93349	189.55736792012792
64410	189.55297473060796
845	189.48100116800242
6045	189.44357303521275
146760	189.40515015735406
2294	189.39845671025225
79798	189.3457900604147
27343	189.33401096705308
84289	189.3242535921933
494115	189.2838710965041
406	189.24209050274442
1780	189.21399281953694
7260	189.20010579361053
3552	189.16554831812158
50507	189.14386441291433
80821	189.11841131975777
57396	189.10276525619827
767	189.08468134536867
256691	189.04293760907507
26122	188.88518270000435
80003	188.8375691633906
6102	188.82731217340273
55846	188.78868603326666
147700	188.7874648086248
84134	188.76013136485187
56992	188.7446293968992
114327	188.67504819561125
285172	188.65491737257182
152831	188.6299375913365
4606	188.57308844949517
3001	188.54287949537698
3656	188.53580191454643
10635	188.52066833897513
8310	188.46308622489613
3902	188.32744555286308
9649	188.2877772974741
250	188.28733568652734
85369	188.2520192626375
29945	188.20631615216845
30819	188.14095919456477
10190	188.12886318924524
79780	188.0511718494123
91050	188.0188960481411
89890	188.0025419985123
51377	187.94822451743903
283298	187.9337916484965
51676	187.8870986830688
221955	187.87120138049093
55151	187.67315273145937
27300	187.66137233488192
197322	187.5612489085401
10244	187.44096910166581
29107	187.43651098868588
85363	187.28071332743835
6728	187.2751205810448
7709	187.25178187016547
23287	187.23464681619458
57511	187.19205518525482
284716	187.1908277658232
9831	187.06468058691422
55776	187.02429320579418
54778	186.92988578080218
3751	186.91359498799906
340252	186.9043388220249
25842	186.79022555689653
6119	186.76285673640342
129303	186.75496081573522
63035	186.74965862897392
57794	186.70852820893293
27005	186.6993862945957
142940	186.69228137118796
942	186.55686201986867
286676	186.55510956949294
407977	186.46558950989632
64979	186.42889588899294
2258	186.35448929300463
200315	186.30481067598194
8115	186.237274657327
79019	186.23021873209694
345557	186.1708935049735
51249	186.12121553792025
3052	186.11595528775464
5203	186.09165744315678
79582	185.91795583168636
55015	185.85082200247612
4148	185.78128957716032
1121	185.75829742587598
10943	185.63085339457896
144404	185.58964433825227
3234	185.57023065500618
119391	185.55114124028145
60678	185.54237906315197
148932	185.53864620639035
5130	185.52256714937255
10127	185.42890880883888
124401	185.32960561953416
10815	185.3063460119456
10307	185.2860490057231
1456	185.20462497190562
54811	185.19431015413124
79801	185.19260771528002
126410	185.19137504873586
23438	185.1892199938297
8438	185.14924866773345
57338	185.13417605893108
6899	185.12279346394732
55783	185.0918717112001
27309	185.08015743961695
83607	185.00377064693933
5471	185.00134364846943
8492	184.95361549901708
26024	184.94182544068815
51182	184.89531634262042
151188	184.83043897867668
1477	184.8220315340624
6564	184.81792140592717
55278	184.77377200851072
26036	184.70302195198818
56666	184.59445303988915
23529	184.55453055603152
340075	184.515615736888
151516	184.45611126925849
79691	184.44968582137085
57171	184.4302706770652
401944	184.39632898128338
79731	184.32549720972168
168544	184.321930209444
11237	184.28995851082067
285381	184.27610709892724
57453	184.27346771883944
1852	184.253274660937
5600	184.2387490826504
258010	184.23839605944457
79154	184.15500351147108
782	184.13709852161358
64425	184.13462140318745
84274	184.1301119289786
25911	184.05205893585443
55024	184.04433262346546
54780	184.03169717375005
7443	183.9194586659216
550643	183.9094078222398
26205	183.87053371311418
91057	183.8379203779856
84264	183.73123108888998
84515	183.71641368726824
152	183.70414153724505
65981	183.6575090063433
79640	183.656249410105
1268	183.55965366710453
25924	183.55275502163747
25851	183.5275411471028
80129	183.49228253252332
403313	183.39452231517478
388650	183.3650832185088
6903	183.346604006219
1662	183.34462351872978
5188	183.33883962505737
10426	183.3194732811583
10873	183.2294022765103
56942	183.20031283295498
58155	183.1583262881309
10287	183.1347734250575
2828	183.12268963054106
89848	183.0934926154391
114783	182.98191916388407
8569	182.8230709670205
313	182.80082436567622
22884	182.74372576829424
63976	182.7137196650513
5638	182.7130182233967
57215	182.68388544760958
10870	182.67971505836664
55297	182.66352378767516
388135	182.6488571178138
57469	182.62065929100197
79571	182.60058912226006
2671	182.6001816166709
54872	182.5828646011905
4439	182.56262425087144
84056	182.5485118488247
100170841	182.54275471501168
10149	182.49318415223595
375757	182.4749123915462
9767	182.47136608818795
11200	182.34647792598682
9928	182.31246187288633
9721	182.2592585207942
445571	182.2337214334542
388335	182.2268839736247
221150	182.20257040051752
63925	182.1799548728779
57050	182.13599388249725
9832	182.0101389348455
283643	181.9552153199794
9627	181.9181256074214
23341	181.89051391048707
51427	181.86059569670624
9399	181.8228076014801
57038	181.7925977209532
286	181.77371980451213
51642	181.7592287412263
129787	181.75358564048452
79734	181.7345729984406
1608	181.7237395193844
22847	181.71243301038288
7881	181.6675776053039
55751	181.6596514551182
79134	181.61439678320673
27097	181.5835551713283
9731	181.5099278685317
653583	181.50906041204837
57128	181.4911889670581
66036	181.47210817343137
57604	181.3770845234941
83544	181.34624407230373
5871	181.33952557797775
923	181.29747568169518
90624	181.27175456969607
64216	181.2539689500153
80216	181.23403961982538
1160	181.00832614258096
23081	180.9921141639852
221908	180.87032826538507
63928	180.8164424461622
339263	180.80970159389352
54949	180.7541127420904
51701	180.75158811534877
11223	180.70745739718603
6425	180.70391441430573
57688	180.68742549684632
256714	180.685503879826
164312	180.59679224986868
116987	180.5697104417218
83698	180.56757586590115
9329	180.55895172268615
135	180.53260933143437
51575	180.5172031807327
83886	180.50380220252393
84466	180.46574505900003
56704	180.4207323893819
151473	180.37417456580343
3002	180.28144121555243
3623	180.2787003827926
55863	180.223565203142
8941	180.20915113321104
168374	180.19842800837012
79034	180.18871755288978
140	180.18317780061554
654790	180.16080396041372
10926	180.05830706151573
80135	180.05379226471
54981	180.02246292784278
6322	180.01986710518835
7576	180.01730132709923
8793	180.004557300077
2921	179.96616837184376
51373	179.95673203734668
26032	179.88005060960978
9884	179.86668933577863
51524	179.843400524655
6751	179.75356053749306
51691	179.74588184551925
64965	179.72910987524733
392617	179.70388534304823
9150	179.7006437187866
64403	179.6501589836294
84154	179.62456893625344
11314	179.58672244601246
84966	179.56992683430946
